Country,Code_FdGp,Crop,Tagname,Desc,Units,Values
Samoa,2511,Wheat,VITA_RAE,VIT. A,_g RAE/kg,0
Samoa,2511,Wheat,THIA,THIAMIN (B1),mg/kg,0
Samoa,2511,Wheat,RIBF,RIBOFLAVIN (B3),mg/kg,0
Samoa,2511,Wheat,NIA,NIACIN (B3),mg/kg,0
Samoa,2511,Wheat,VITD,VIT. D,IU/kg,0
Samoa,2514,Maize,FE,IRON,mg/kg,0
Samoa,2514,Maize,FOL,FOLIC ACID,mg/kg,0
Samoa,2514,Maize,ZN,ZINC,mg/kg,0
Samoa,2514,Maize,VITB12,B12,mg/kg,0
Samoa,2514,Maize,VITA_RAE,VIT. A,_g RAE/kg,0
Samoa,2514,Maize,THIA,THIAMIN (B1),mg/kg,0
Samoa,2514,Maize,RIBF,RIBOFLAVIN (B3),mg/kg,0
Samoa,2514,Maize,NIA,NIACIN (B3),mg/kg,0
Samoa,2514,Maize,VITD,VIT. D,IU/kg,0
Samoa,2805,Rice,FE,IRON,mg/kg,0
Samoa,2805,Rice,FOL,FOLIC ACID,mg/kg,0
Samoa,2805,Rice,ZN,ZINC,mg/kg,0
Samoa,2805,Rice,VITB12,B12,mg/kg,0
Samoa,2805,Rice,VITA_RAE,VIT. A,_g RAE/kg,0
Samoa,2805,Rice,THIA,THIAMIN (B1),mg/kg,0
Samoa,2805,Rice,RIBF,RIBOFLAVIN (B3),mg/kg,0
Samoa,2805,Rice,NIA,NIACIN (B3),mg/kg,0
Samoa,2805,Rice,VITD,VIT. D,IU/kg,0
Samoa,2848,Milk,FE,IRON,mg/kg,0
Samoa,2848,Milk,FOL,FOLIC ACID,mg/kg,0
Samoa,2848,Milk,ZN,ZINC,mg/kg,0
Samoa,2848,Milk,VITB12,B12,mg/kg,0
Samoa,2848,Milk,VITA_RAE,VIT. A,IU/kg,0
Samoa,2848,Milk,THIA,THIAMIN (B1),mg/kg,0
Samoa,2848,Milk,RIBF,RIBOFLAVIN (B3),mg/kg,0
Samoa,2848,Milk,NIA,NIACIN (B3),mg/kg,0
Samoa,2848,Milk,VITD,VIT. D,IU/kg,0
Samoa,2542,Sugar,FE,IRON,mg/kg,0
Samoa,2542,Sugar,FOL,FOLIC ACID,mg/kg,0
Samoa,2542,Sugar,ZN,ZINC,mg/kg,0
Samoa,2542,Sugar,VITB12,B12,mg/kg,0
Samoa,2542,Sugar,VITA_RAE,VIT. A,IU/kg,0
Samoa,2542,Sugar,THIA,THIAMIN (B1),mg/kg,0
Samoa,2542,Sugar,RIBF,RIBOFLAVIN (B3),mg/kg,0
Samoa,2542,Sugar,NIA,NIACIN (B3),mg/kg,0
Samoa,2542,Sugar,VITD,VIT. D,IU/kg,0
Samoa,2586,Margarine,FE,IRON,mg/kg,0
Samoa,2586,Margarine,FOL,FOLIC ACID,mg/kg,0
Samoa,2586,Margarine,ZN,ZINC,mg/kg,0
Samoa,2586,Margarine,VITB12,B12,mg/kg,0
Samoa,2586,Margarine,VITA_RAE,VIT. A,IU/kg,0
Samoa,2586,Margarine,THIA,THIAMIN (B1),mg/kg,0
Samoa,2586,Margarine,RIBF,RIBOFLAVIN (B3),mg/kg,0
Samoa,2586,Margarine,NIA,NIACIN (B3),mg/kg,0
Samoa,2586,Margarine,VITD,VIT. D,IU/kg,0
Samoa,2570000,Cooking Oil,FE,IRON,mg/kg,0
Samoa,2570000,Cooking Oil,FOL,FOLIC ACID,mg/kg,0
Samoa,2570000,Cooking Oil,ZN,ZINC,mg/kg,0
Samoa,2570000,Cooking Oil,VITB12,B12,mg/kg,0
Samoa,2570000,Cooking Oil,VITA_RAE,VIT. A,IU/kg,0
Samoa,2570000,Cooking Oil,THIA,THIAMIN (B1),mg/kg,0
Samoa,2570000,Cooking Oil,RIBF,RIBOFLAVIN (B3),mg/kg,0
Samoa,2570000,Cooking Oil,NIA,NIACIN (B3),mg/kg,0
Samoa,2570000,Cooking Oil,VITD,VIT. D,IU/kg,0
Sao Tome and Principe,2511,Wheat,FE,IRON,mg/kg,0
Sao Tome and Principe,2511,Wheat,FOL,FOLIC ACID,mg/kg,0
Sao Tome and Principe,2511,Wheat,ZN,ZINC,mg/kg,0
Sao Tome and Principe,2511,Wheat,VITB12,B12,mg/kg,0
Sao Tome and Principe,2511,Wheat,VITA_RAE,VIT. A,_g RAE/kg,0
Sao Tome and Principe,2511,Wheat,THIA,THIAMIN (B1),mg/kg,0
Sao Tome and Principe,2511,Wheat,RIBF,RIBOFLAVIN (B3),mg/kg,0
Sao Tome and Principe,2511,Wheat,NIA,NIACIN (B3),mg/kg,0
Sao Tome and Principe,2511,Wheat,VITD,VIT. D,IU/kg,0
Sao Tome and Principe,2514,Maize,FE,IRON,mg/kg,0
Sao Tome and Principe,2514,Maize,FOL,FOLIC ACID,mg/kg,0
Sao Tome and Principe,2514,Maize,ZN,ZINC,mg/kg,0
Sao Tome and Principe,2514,Maize,VITB12,B12,mg/kg,0
Sao Tome and Principe,2514,Maize,VITA_RAE,VIT. A,_g RAE/kg,0
Sao Tome and Principe,2514,Maize,THIA,THIAMIN (B1),mg/kg,0
Sao Tome and Principe,2514,Maize,RIBF,RIBOFLAVIN (B3),mg/kg,0
Sao Tome and Principe,2514,Maize,NIA,NIACIN (B3),mg/kg,0
Sao Tome and Principe,2514,Maize,VITD,VIT. D,IU/kg,0
Sao Tome and Principe,2805,Rice,FE,IRON,mg/kg,0
Sao Tome and Principe,2805,Rice,FOL,FOLIC ACID,mg/kg,0
Sao Tome and Principe,2805,Rice,ZN,ZINC,mg/kg,0
Sao Tome and Principe,2805,Rice,VITB12,B12,mg/kg,0
Sao Tome and Principe,2805,Rice,VITA_RAE,VIT. A,_g RAE/kg,0
Sao Tome and Principe,2805,Rice,THIA,THIAMIN (B1),mg/kg,0
Sao Tome and Principe,2805,Rice,RIBF,RIBOFLAVIN (B3),mg/kg,0
Sao Tome and Principe,2805,Rice,NIA,NIACIN (B3),mg/kg,0
Sao Tome and Principe,2805,Rice,VITD,VIT. D,IU/kg,0
Sao Tome and Principe,2848,Milk,FE,IRON,mg/kg,0
Sao Tome and Principe,2848,Milk,FOL,FOLIC ACID,mg/kg,0
Sao Tome and Principe,2848,Milk,ZN,ZINC,mg/kg,0
Sao Tome and Principe,2848,Milk,VITB12,B12,mg/kg,0
Sao Tome and Principe,2848,Milk,VITA_RAE,VIT. A,IU/kg,0
Sao Tome and Principe,2848,Milk,THIA,THIAMIN (B1),mg/kg,0
Sao Tome and Principe,2848,Milk,RIBF,RIBOFLAVIN (B3),mg/kg,0
Sao Tome and Principe,2848,Milk,NIA,NIACIN (B3),mg/kg,0
Sao Tome and Principe,2848,Milk,VITD,VIT. D,IU/kg,0
Sao Tome and Principe,2542,Sugar,FE,IRON,mg/kg,0
Sao Tome and Principe,2542,Sugar,FOL,FOLIC ACID,mg/kg,0
Sao Tome and Principe,2542,Sugar,ZN,ZINC,mg/kg,0
Sao Tome and Principe,2542,Sugar,VITB12,B12,mg/kg,0
Sao Tome and Principe,2542,Sugar,VITA_RAE,VIT. A,IU/kg,0
Sao Tome and Principe,2542,Sugar,THIA,THIAMIN (B1),mg/kg,0
Sao Tome and Principe,2542,Sugar,RIBF,RIBOFLAVIN (B3),mg/kg,0
Sao Tome and Principe,2542,Sugar,NIA,NIACIN (B3),mg/kg,0
Sao Tome and Principe,2542,Sugar,VITD,VIT. D,IU/kg,0
Sao Tome and Principe,2586,Margarine,FE,IRON,mg/kg,0
Sao Tome and Principe,2586,Margarine,FOL,FOLIC ACID,mg/kg,0
Sao Tome and Principe,2586,Margarine,ZN,ZINC,mg/kg,0
Sao Tome and Principe,2586,Margarine,VITB12,B12,mg/kg,0
Sao Tome and Principe,2586,Margarine,VITA_RAE,VIT. A,IU/kg,0
Sao Tome and Principe,2586,Margarine,THIA,THIAMIN (B1),mg/kg,0
Sao Tome and Principe,2586,Margarine,RIBF,RIBOFLAVIN (B3),mg/kg,0
Sao Tome and Principe,2586,Margarine,NIA,NIACIN (B3),mg/kg,0
Sao Tome and Principe,2586,Margarine,VITD,VIT. D,IU/kg,0
Sao Tome and Principe,2570000,Cooking Oil,FE,IRON,mg/kg,0
Sao Tome and Principe,2570000,Cooking Oil,FOL,FOLIC ACID,mg/kg,0
Sao Tome and Principe,2570000,Cooking Oil,ZN,ZINC,mg/kg,0
Sao Tome and Principe,2570000,Cooking Oil,VITB12,B12,mg/kg,0
Sao Tome and Principe,2570000,Cooking Oil,VITA_RAE,VIT. A,IU/kg,0
Sao Tome and Principe,2570000,Cooking Oil,THIA,THIAMIN (B1),mg/kg,0
Sao Tome and Principe,2570000,Cooking Oil,RIBF,RIBOFLAVIN (B3),mg/kg,0
Sao Tome and Principe,2570000,Cooking Oil,NIA,NIACIN (B3),mg/kg,0
Sao Tome and Principe,2570000,Cooking Oil,VITD,VIT. D,IU/kg,0
Saudi Arabia,2511,Wheat,FE,IRON,mg/kg,36.3
Saudi Arabia,2511,Wheat,FOL,FOLIC ACID,mg/kg,1.5
Saudi Arabia,2511,Wheat,ZN,ZINC,mg/kg,0
Saudi Arabia,2511,Wheat,VITB12,B12,mg/kg,0
Saudi Arabia,2511,Wheat,VITA_RAE,VIT. A,_g RAE/kg,0
Saudi Arabia,2511,Wheat,THIA,THIAMIN (B1),mg/kg,6.38
Saudi Arabia,2511,Wheat,RIBF,RIBOFLAVIN (B3),mg/kg,0
Saudi Arabia,2511,Wheat,NIA,NIACIN (B3),mg/kg,52.91
Saudi Arabia,2511,Wheat,VITD,VIT. D,IU/kg,551.15
Saudi Arabia,2514,Maize,FE,IRON,mg/kg,0
Saudi Arabia,2514,Maize,FOL,FOLIC ACID,mg/kg,0
Saudi Arabia,2514,Maize,ZN,ZINC,mg/kg,0
Saudi Arabia,2514,Maize,VITB12,B12,mg/kg,0
Saudi Arabia,2514,Maize,VITA_RAE,VIT. A,_g RAE/kg,0
Saudi Arabia,2514,Maize,THIA,THIAMIN (B1),mg/kg,0
Saudi Arabia,2514,Maize,RIBF,RIBOFLAVIN (B3),mg/kg,0
Saudi Arabia,2514,Maize,NIA,NIACIN (B3),mg/kg,0
Saudi Arabia,2514,Maize,VITD,VIT. D,IU/kg,0
Saudi Arabia,2805,Rice,FE,IRON,mg/kg,0
Saudi Arabia,2805,Rice,FOL,FOLIC ACID,mg/kg,0
Saudi Arabia,2805,Rice,ZN,ZINC,mg/kg,0
Saudi Arabia,2805,Rice,VITB12,B12,mg/kg,0
Saudi Arabia,2805,Rice,VITA_RAE,VIT. A,_g RAE/kg,0
Saudi Arabia,2805,Rice,THIA,THIAMIN (B1),mg/kg,0
Saudi Arabia,2805,Rice,RIBF,RIBOFLAVIN (B3),mg/kg,0
Saudi Arabia,2805,Rice,NIA,NIACIN (B3),mg/kg,0
Saudi Arabia,2805,Rice,VITD,VIT. D,IU/kg,0
Saudi Arabia,2848,Milk,FE,IRON,mg/kg,0
Saudi Arabia,2848,Milk,FOL,FOLIC ACID,mg/kg,0
Saudi Arabia,2848,Milk,ZN,ZINC,mg/kg,0
Saudi Arabia,2848,Milk,VITB12,B12,mg/kg,0
Saudi Arabia,2848,Milk,VITA_RAE,VIT. A,IU/kg,0
Saudi Arabia,2848,Milk,THIA,THIAMIN (B1),mg/kg,0
Saudi Arabia,2848,Milk,RIBF,RIBOFLAVIN (B3),mg/kg,0
Saudi Arabia,2848,Milk,NIA,NIACIN (B3),mg/kg,0
Saudi Arabia,2848,Milk,VITD,VIT. D,IU/kg,0
Saudi Arabia,2542,Sugar,FE,IRON,mg/kg,0
Saudi Arabia,2542,Sugar,FOL,FOLIC ACID,mg/kg,0
Saudi Arabia,2542,Sugar,ZN,ZINC,mg/kg,0
Saudi Arabia,2542,Sugar,VITB12,B12,mg/kg,0
Saudi Arabia,2542,Sugar,VITA_RAE,VIT. A,IU/kg,0
Saudi Arabia,2542,Sugar,THIA,THIAMIN (B1),mg/kg,0
Saudi Arabia,2542,Sugar,RIBF,RIBOFLAVIN (B3),mg/kg,0
Saudi Arabia,2542,Sugar,NIA,NIACIN (B3),mg/kg,0
Saudi Arabia,2542,Sugar,VITD,VIT. D,IU/kg,0
Saudi Arabia,2586,Margarine,FE,IRON,mg/kg,0
Saudi Arabia,2586,Margarine,FOL,FOLIC ACID,mg/kg,0
Saudi Arabia,2586,Margarine,ZN,ZINC,mg/kg,0
Saudi Arabia,2586,Margarine,VITB12,B12,mg/kg,0
Saudi Arabia,2586,Margarine,VITA_RAE,VIT. A,IU/kg,0
Saudi Arabia,2586,Margarine,THIA,THIAMIN (B1),mg/kg,0
Saudi Arabia,2586,Margarine,RIBF,RIBOFLAVIN (B3),mg/kg,0
Saudi Arabia,2586,Margarine,NIA,NIACIN (B3),mg/kg,0
Saudi Arabia,2586,Margarine,VITD,VIT. D,IU/kg,0
Saudi Arabia,2570000,Cooking Oil,FE,IRON,mg/kg,0
Saudi Arabia,2570000,Cooking Oil,FOL,FOLIC ACID,mg/kg,0
Saudi Arabia,2570000,Cooking Oil,ZN,ZINC,mg/kg,0
Saudi Arabia,2570000,Cooking Oil,VITB12,B12,mg/kg,0
Saudi Arabia,2570000,Cooking Oil,VITA_RAE,VIT. A,IU/kg,0
Saudi Arabia,2570000,Cooking Oil,THIA,THIAMIN (B1),mg/kg,0
Saudi Arabia,2570000,Cooking Oil,RIBF,RIBOFLAVIN (B3),mg/kg,0
Saudi Arabia,2570000,Cooking Oil,NIA,NIACIN (B3),mg/kg,0
Saudi Arabia,2570000,Cooking Oil,VITD,VIT. D,IU/kg,0
Senegal,2511,Wheat,FE,IRON,mg/kg,60
Senegal,2511,Wheat,FOL,FOLIC ACID,mg/kg,2.6
Senegal,2511,Wheat,ZN,ZINC,mg/kg,55
Senegal,2511,Wheat,VITB12,B12,mg/kg,0.02
Senegal,2511,Wheat,VITA_RAE,VIT. A,_g RAE/kg,0
Senegal,2511,Wheat,THIA,THIAMIN (B1),mg/kg,0
Senegal,2511,Wheat,RIBF,RIBOFLAVIN (B3),mg/kg,0
Senegal,2511,Wheat,NIA,NIACIN (B3),mg/kg,0
Senegal,2511,Wheat,VITD,VIT. D,IU/kg,0
Senegal,2514,Maize,FE,IRON,mg/kg,0
Senegal,2514,Maize,FOL,FOLIC ACID,mg/kg,0
Senegal,2514,Maize,ZN,ZINC,mg/kg,0
Senegal,2514,Maize,VITB12,B12,mg/kg,0
Senegal,2514,Maize,VITA_RAE,VIT. A,_g RAE/kg,0
Senegal,2514,Maize,THIA,THIAMIN (B1),mg/kg,0
Senegal,2514,Maize,RIBF,RIBOFLAVIN (B3),mg/kg,0
Senegal,2514,Maize,NIA,NIACIN (B3),mg/kg,0
Senegal,2514,Maize,VITD,VIT. D,IU/kg,0
Senegal,2805,Rice,FE,IRON,mg/kg,0
Senegal,2805,Rice,FOL,FOLIC ACID,mg/kg,0
Senegal,2805,Rice,ZN,ZINC,mg/kg,0
Senegal,2805,Rice,VITB12,B12,mg/kg,0
Senegal,2805,Rice,VITA_RAE,VIT. A,_g RAE/kg,0
Senegal,2805,Rice,THIA,THIAMIN (B1),mg/kg,0
Senegal,2805,Rice,RIBF,RIBOFLAVIN (B3),mg/kg,0
Senegal,2805,Rice,NIA,NIACIN (B3),mg/kg,0
Senegal,2805,Rice,VITD,VIT. D,IU/kg,0
Senegal,2848,Milk,FE,IRON,mg/kg,0
Senegal,2848,Milk,FOL,FOLIC ACID,mg/kg,0
Senegal,2848,Milk,ZN,ZINC,mg/kg,0
Senegal,2848,Milk,VITB12,B12,mg/kg,0
Senegal,2848,Milk,VITA_RAE,VIT. A,IU/kg,0
Senegal,2848,Milk,THIA,THIAMIN (B1),mg/kg,0
Senegal,2848,Milk,RIBF,RIBOFLAVIN (B3),mg/kg,0
Senegal,2848,Milk,NIA,NIACIN (B3),mg/kg,0
Senegal,2848,Milk,VITD,VIT. D,IU/kg,0
Senegal,2542,Sugar,FE,IRON,mg/kg,0
Senegal,2542,Sugar,FOL,FOLIC ACID,mg/kg,0
Senegal,2542,Sugar,ZN,ZINC,mg/kg,0
Senegal,2542,Sugar,VITB12,B12,mg/kg,0
Senegal,2542,Sugar,VITA_RAE,VIT. A,IU/kg,0
Senegal,2542,Sugar,THIA,THIAMIN (B1),mg/kg,0
Senegal,2542,Sugar,RIBF,RIBOFLAVIN (B3),mg/kg,0
Senegal,2542,Sugar,NIA,NIACIN (B3),mg/kg,0
Senegal,2542,Sugar,VITD,VIT. D,IU/kg,0
Senegal,2586,Margarine,FE,IRON,mg/kg,0
Senegal,2586,Margarine,FOL,FOLIC ACID,mg/kg,0
Senegal,2586,Margarine,ZN,ZINC,mg/kg,0
Senegal,2586,Margarine,VITB12,B12,mg/kg,0
Senegal,2586,Margarine,VITA_RAE,VIT. A,IU/kg,0
Senegal,2586,Margarine,THIA,THIAMIN (B1),mg/kg,0
Senegal,2586,Margarine,RIBF,RIBOFLAVIN (B3),mg/kg,0
Senegal,2586,Margarine,NIA,NIACIN (B3),mg/kg,0
Senegal,2586,Margarine,VITD,VIT. D,IU/kg,0
Senegal,2570000,Cooking Oil,FE,IRON,mg/kg,0
Senegal,2570000,Cooking Oil,FOL,FOLIC ACID,mg/kg,0
Senegal,2570000,Cooking Oil,ZN,ZINC,mg/kg,0
Senegal,2570000,Cooking Oil,VITB12,B12,mg/kg,0
Senegal,2570000,Cooking Oil,VITA_RAE,VIT. A,IU/kg,25000
Senegal,2570000,Cooking Oil,THIA,THIAMIN (B1),mg/kg,0
Senegal,2570000,Cooking Oil,RIBF,RIBOFLAVIN (B3),mg/kg,0
Senegal,2570000,Cooking Oil,NIA,NIACIN (B3),mg/kg,0
Senegal,2570000,Cooking Oil,VITD,VIT. D,IU/kg,0
Serbia,2511,Wheat,FE,IRON,mg/kg,0
Serbia,2511,Wheat,FOL,FOLIC ACID,mg/kg,0
Serbia,2511,Wheat,ZN,ZINC,mg/kg,0
Serbia,2511,Wheat,VITB12,B12,mg/kg,0
Serbia,2511,Wheat,VITA_RAE,VIT. A,_g RAE/kg,0
Serbia,2511,Wheat,THIA,THIAMIN (B1),mg/kg,0
Serbia,2511,Wheat,RIBF,RIBOFLAVIN (B3),mg/kg,0
Serbia,2511,Wheat,NIA,NIACIN (B3),mg/kg,0
Serbia,2511,Wheat,VITD,VIT. D,IU/kg,0
Serbia,2514,Maize,FE,IRON,mg/kg,0
Serbia,2514,Maize,FOL,FOLIC ACID,mg/kg,0
Serbia,2514,Maize,ZN,ZINC,mg/kg,0
Serbia,2514,Maize,VITB12,B12,mg/kg,0
Serbia,2514,Maize,VITA_RAE,VIT. A,_g RAE/kg,0
Serbia,2514,Maize,THIA,THIAMIN (B1),mg/kg,0
Serbia,2514,Maize,RIBF,RIBOFLAVIN (B3),mg/kg,0
Serbia,2514,Maize,NIA,NIACIN (B3),mg/kg,0
Serbia,2514,Maize,VITD,VIT. D,IU/kg,0
Serbia,2805,Rice,FE,IRON,mg/kg,0
Serbia,2805,Rice,FOL,FOLIC ACID,mg/kg,0
Serbia,2805,Rice,ZN,ZINC,mg/kg,0
Serbia,2805,Rice,VITB12,B12,mg/kg,0
Serbia,2805,Rice,VITA_RAE,VIT. A,_g RAE/kg,0
Serbia,2805,Rice,THIA,THIAMIN (B1),mg/kg,0
Serbia,2805,Rice,RIBF,RIBOFLAVIN (B3),mg/kg,0
Serbia,2805,Rice,NIA,NIACIN (B3),mg/kg,0
Serbia,2805,Rice,VITD,VIT. D,IU/kg,0
Serbia,2848,Milk,FE,IRON,mg/kg,0
Serbia,2848,Milk,FOL,FOLIC ACID,mg/kg,0
Serbia,2848,Milk,ZN,ZINC,mg/kg,0
Serbia,2848,Milk,VITB12,B12,mg/kg,0
Serbia,2848,Milk,VITA_RAE,VIT. A,IU/kg,0
Serbia,2848,Milk,THIA,THIAMIN (B1),mg/kg,0
Serbia,2848,Milk,RIBF,RIBOFLAVIN (B3),mg/kg,0
Serbia,2848,Milk,NIA,NIACIN (B3),mg/kg,0
Serbia,2848,Milk,VITD,VIT. D,IU/kg,0
Serbia,2542,Sugar,FE,IRON,mg/kg,0
Serbia,2542,Sugar,FOL,FOLIC ACID,mg/kg,0
Serbia,2542,Sugar,ZN,ZINC,mg/kg,0
Serbia,2542,Sugar,VITB12,B12,mg/kg,0
Serbia,2542,Sugar,VITA_RAE,VIT. A,IU/kg,0
Serbia,2542,Sugar,THIA,THIAMIN (B1),mg/kg,0
Serbia,2542,Sugar,RIBF,RIBOFLAVIN (B3),mg/kg,0
Serbia,2542,Sugar,NIA,NIACIN (B3),mg/kg,0
Serbia,2542,Sugar,VITD,VIT. D,IU/kg,0
Serbia,2586,Margarine,FE,IRON,mg/kg,0
Serbia,2586,Margarine,FOL,FOLIC ACID,mg/kg,0
Serbia,2586,Margarine,ZN,ZINC,mg/kg,0
Serbia,2586,Margarine,VITB12,B12,mg/kg,0
Serbia,2586,Margarine,VITA_RAE,VIT. A,IU/kg,0
Serbia,2586,Margarine,THIA,THIAMIN (B1),mg/kg,0
Serbia,2586,Margarine,RIBF,RIBOFLAVIN (B3),mg/kg,0
Serbia,2586,Margarine,NIA,NIACIN (B3),mg/kg,0
Serbia,2586,Margarine,VITD,VIT. D,IU/kg,0
Serbia,2570000,Cooking Oil,FE,IRON,mg/kg,0
Serbia,2570000,Cooking Oil,FOL,FOLIC ACID,mg/kg,0
Serbia,2570000,Cooking Oil,ZN,ZINC,mg/kg,0
Serbia,2570000,Cooking Oil,VITB12,B12,mg/kg,0
Serbia,2570000,Cooking Oil,VITA_RAE,VIT. A,IU/kg,0
Serbia,2570000,Cooking Oil,THIA,THIAMIN (B1),mg/kg,0
Serbia,2570000,Cooking Oil,RIBF,RIBOFLAVIN (B3),mg/kg,0
Serbia,2570000,Cooking Oil,NIA,NIACIN (B3),mg/kg,0
Serbia,2570000,Cooking Oil,VITD,VIT. D,IU/kg,0
Sierra Leone,2511,Wheat,FE,IRON,mg/kg,0
Sierra Leone,2511,Wheat,FOL,FOLIC ACID,mg/kg,0
Sierra Leone,2511,Wheat,ZN,ZINC,mg/kg,0
Sierra Leone,2511,Wheat,VITB12,B12,mg/kg,0
Sierra Leone,2511,Wheat,VITA_RAE,VIT. A,_g RAE/kg,0
Sierra Leone,2511,Wheat,THIA,THIAMIN (B1),mg/kg,0
Sierra Leone,2511,Wheat,RIBF,RIBOFLAVIN (B3),mg/kg,0
Sierra Leone,2511,Wheat,NIA,NIACIN (B3),mg/kg,0
Sierra Leone,2511,Wheat,VITD,VIT. D,IU/kg,0
Sierra Leone,2514,Maize,FE,IRON,mg/kg,0
Sierra Leone,2514,Maize,FOL,FOLIC ACID,mg/kg,0
Sierra Leone,2514,Maize,ZN,ZINC,mg/kg,0
Sierra Leone,2514,Maize,VITB12,B12,mg/kg,0
Sierra Leone,2514,Maize,VITA_RAE,VIT. A,_g RAE/kg,0
Sierra Leone,2514,Maize,THIA,THIAMIN (B1),mg/kg,0
Sierra Leone,2514,Maize,RIBF,RIBOFLAVIN (B3),mg/kg,0
Sierra Leone,2514,Maize,NIA,NIACIN (B3),mg/kg,0
Sierra Leone,2514,Maize,VITD,VIT. D,IU/kg,0
Sierra Leone,2805,Rice,FE,IRON,mg/kg,0
Sierra Leone,2805,Rice,FOL,FOLIC ACID,mg/kg,0
Sierra Leone,2805,Rice,ZN,ZINC,mg/kg,0
Sierra Leone,2805,Rice,VITB12,B12,mg/kg,0
Sierra Leone,2805,Rice,VITA_RAE,VIT. A,_g RAE/kg,0
Sierra Leone,2805,Rice,THIA,THIAMIN (B1),mg/kg,0
Sierra Leone,2805,Rice,RIBF,RIBOFLAVIN (B3),mg/kg,0
Sierra Leone,2805,Rice,NIA,NIACIN (B3),mg/kg,0
Sierra Leone,2805,Rice,VITD,VIT. D,IU/kg,0
Sierra Leone,2848,Milk,FE,IRON,mg/kg,0
Sierra Leone,2848,Milk,FOL,FOLIC ACID,mg/kg,0
Sierra Leone,2848,Milk,ZN,ZINC,mg/kg,0
Sierra Leone,2848,Milk,VITB12,B12,mg/kg,0
Sierra Leone,2848,Milk,VITA_RAE,VIT. A,IU/kg,0
Sierra Leone,2848,Milk,THIA,THIAMIN (B1),mg/kg,0
Sierra Leone,2848,Milk,RIBF,RIBOFLAVIN (B3),mg/kg,0
Sierra Leone,2848,Milk,NIA,NIACIN (B3),mg/kg,0
Sierra Leone,2848,Milk,VITD,VIT. D,IU/kg,0
Sierra Leone,2542,Sugar,FE,IRON,mg/kg,0
Sierra Leone,2542,Sugar,FOL,FOLIC ACID,mg/kg,0
Sierra Leone,2542,Sugar,ZN,ZINC,mg/kg,0
Sierra Leone,2542,Sugar,VITB12,B12,mg/kg,0
Sierra Leone,2542,Sugar,VITA_RAE,VIT. A,IU/kg,0
Sierra Leone,2542,Sugar,THIA,THIAMIN (B1),mg/kg,0
Sierra Leone,2542,Sugar,RIBF,RIBOFLAVIN (B3),mg/kg,0
Sierra Leone,2542,Sugar,NIA,NIACIN (B3),mg/kg,0
Sierra Leone,2542,Sugar,VITD,VIT. D,IU/kg,0
Sierra Leone,2586,Margarine,FE,IRON,mg/kg,0
Sierra Leone,2586,Margarine,FOL,FOLIC ACID,mg/kg,0
Sierra Leone,2586,Margarine,ZN,ZINC,mg/kg,0
Sierra Leone,2586,Margarine,VITB12,B12,mg/kg,0
Sierra Leone,2586,Margarine,VITA_RAE,VIT. A,IU/kg,0
Sierra Leone,2586,Margarine,THIA,THIAMIN (B1),mg/kg,0
Sierra Leone,2586,Margarine,RIBF,RIBOFLAVIN (B3),mg/kg,0
Sierra Leone,2586,Margarine,NIA,NIACIN (B3),mg/kg,0
Sierra Leone,2586,Margarine,VITD,VIT. D,IU/kg,0
Sierra Leone,2570000,Cooking Oil,FE,IRON,mg/kg,0
Sierra Leone,2570000,Cooking Oil,FOL,FOLIC ACID,mg/kg,0
Sierra Leone,2570000,Cooking Oil,ZN,ZINC,mg/kg,0
Sierra Leone,2570000,Cooking Oil,VITB12,B12,mg/kg,0
Sierra Leone,2570000,Cooking Oil,VITA_RAE,VIT. A,IU/kg,0
Sierra Leone,2570000,Cooking Oil,THIA,THIAMIN (B1),mg/kg,0
Sierra Leone,2570000,Cooking Oil,RIBF,RIBOFLAVIN (B3),mg/kg,0
Sierra Leone,2570000,Cooking Oil,NIA,NIACIN (B3),mg/kg,0
Sierra Leone,2570000,Cooking Oil,VITD,VIT. D,IU/kg,0
Slovakia,2511,Wheat,FE,IRON,mg/kg,0
Slovakia,2511,Wheat,FOL,FOLIC ACID,mg/kg,0
Slovakia,2511,Wheat,ZN,ZINC,mg/kg,0
Slovakia,2511,Wheat,VITB12,B12,mg/kg,0
Slovakia,2511,Wheat,VITA_RAE,VIT. A,_g RAE/kg,0
Slovakia,2511,Wheat,THIA,THIAMIN (B1),mg/kg,0
Slovakia,2511,Wheat,RIBF,RIBOFLAVIN (B3),mg/kg,0
Slovakia,2511,Wheat,NIA,NIACIN (B3),mg/kg,0
Slovakia,2511,Wheat,VITD,VIT. D,IU/kg,0
Slovakia,2514,Maize,FE,IRON,mg/kg,0
Slovakia,2514,Maize,FOL,FOLIC ACID,mg/kg,0
Slovakia,2514,Maize,ZN,ZINC,mg/kg,0
Slovakia,2514,Maize,VITB12,B12,mg/kg,0
Slovakia,2514,Maize,VITA_RAE,VIT. A,_g RAE/kg,0
Slovakia,2514,Maize,THIA,THIAMIN (B1),mg/kg,0
Slovakia,2514,Maize,RIBF,RIBOFLAVIN (B3),mg/kg,0
Slovakia,2514,Maize,NIA,NIACIN (B3),mg/kg,0
Slovakia,2514,Maize,VITD,VIT. D,IU/kg,0
Slovakia,2805,Rice,FE,IRON,mg/kg,0
Slovakia,2805,Rice,FOL,FOLIC ACID,mg/kg,0
Slovakia,2805,Rice,ZN,ZINC,mg/kg,0
